헤드라인,URL,작성시간,언론사,기자명,댓글수,공감_유익해요,공감_감동받았어요,공감_분석탁월해요,공감_놀랍네요,공감_추천해요
"리센느 원이, 실사판 파이리의 귀여움 [포토엔HD]",https://m.entertain.naver.com/article/609/0001146767,2026-07-16 12:15:14,뉴스엔,이재하,0,0,0,0,0,0
[사진]&#x27;대세 프리티 걸&#x27; 리센느,https://m.entertain.naver.com/article/109/0005572182,2026-07-16 12:15:16,OSEN,조은정,0,0,0,0,0,0
[사진]리세는 제나 &#x27;프리티 신라공주&#x27;,https://m.entertain.naver.com/article/109/0005572181,2026-07-16 12:15:13,OSEN,조은정,0,0,0,0,0,0
"원이, 빛나는 미모",https://m.entertain.naver.com/article/119/0003112113,2026-07-16 12:14:11,데일리안,방규현기자,0,0,0,0,0,0
[사진]리세는 메이 &#x27;단발 프리티 걸&#x27;,https://m.entertain.naver.com/article/109/0005572179,2026-07-16 12:14:20,OSEN,조은정,0,0,0,0,0,0
[사진]리세는 원이 &#x27;거제 프리티&#x27;,https://m.entertain.naver.com/article/109/0005572180,2026-07-16 12:14:22,OSEN,조은정,0,0,0,0,0,0
리센느 나가신다,https://m.entertain.naver.com/article/119/0003112114,2026-07-16 12:14:13,데일리안,방규현기자,0,0,0,0,0,0
리센느 메이 &#x27;깜찍한 표정&#x27;[엑&#x27;s HD포토],https://m.entertain.naver.com/article/311/0002034464,2026-07-16 12:13:14,엑스포츠뉴스,박지영 기자,0,0,0,0,0,0
"리센느, 코엑스 뒤흔든 무대",https://m.entertain.naver.com/article/119/0003112112,2026-07-16 12:13:12,데일리안,방규현기자,0,0,0,0,0,0
[포토] 리센느 제나-원이-메이 &#x27;1위 걸그룹 야호&#x27;,https://m.entertain.naver.com/article/445/0000439721,2026-07-16 12:12:18,MHN스포츠,이지숙,0,0,0,0,0,0
리센느 미나미 &#x27;눈부신 브이라인&#x27;[엑&#x27;s HD포토],https://m.entertain.naver.com/article/311/0002034463,2026-07-16 12:12:23,엑스포츠뉴스,박지영 기자,0,0,0,0,0,0
"리센느 리브, 오늘도 예쁨 가득 [포토엔HD]",https://m.entertain.naver.com/article/609/0001146762,2026-07-16 12:12:25,뉴스엔,이재하,0,0,0,0,0,0
"리센느 원이, 파이리 닮은 사랑스러움 [포토엔HD]",https://m.entertain.naver.com/article/609/0001146760,2026-07-16 12:12:20,뉴스엔,이재하,0,0,0,0,0,0
[MD포토] 리센느 원이 &#x27;해맑은 미소&#x27;,https://m.entertain.naver.com/article/117/0004085256,2026-07-16 12:11:08,마이데일리,곽경훈,0,0,0,0,0,0
[TD포토] 리센느 제나 &#x27;귀요미~&#x27;,https://m.entertain.naver.com/article/440/0000037610,2026-07-16 12:10:10,티브이데일리,안성후 기자,0,0,0,0,0,0
"리센느 제나, 청량 요정 [포토엔HD]",https://m.entertain.naver.com/article/609/0001146757,2026-07-16 12:10:22,뉴스엔,이재하,0,0,0,0,0,0
"[포토] 리센느 원이, 거제 오이쉬에 야호~",https://m.entertain.naver.com/article/408/0000315137,2026-07-16 12:09:10,MBC연예,고대현,0,0,0,0,0,0
리센느 원이 &#x27;이렇게 예쁘면 반칙&#x27;[엑&#x27;s HD포토],https://m.entertain.naver.com/article/311/0002034459,2026-07-16 12:09:13,엑스포츠뉴스,박지영 기자,0,0,0,0,0,0
"리센느 미나미, 힙한 갸루 비주얼 [포토엔HD]",https://m.entertain.naver.com/article/609/0001146754,2026-07-16 12:09:16,뉴스엔,이재하,0,0,0,0,0,0
[MD포토] 리센느 제나 &#x27;애교 눈웃음&#x27;,https://m.entertain.naver.com/article/117/0004085255,2026-07-16 12:08:10,마이데일리,곽경훈,0,0,0,0,0,0
[TD포토] 리센느 미나미 &#x27;청정 미모&#x27;,https://m.entertain.naver.com/article/440/0000037609,2026-07-16 12:08:10,티브이데일리,안성후 기자,0,0,0,0,0,0
"리센느 메이x리브, 리트♥메트가 떴다 [포토엔HD]",https://m.entertain.naver.com/article/609/0001146751,2026-07-16 12:08:14,뉴스엔,이재하,0,0,0,0,0,0
"[포토] 리센느 리브, 미나미랑 파라파라나 춰야겠다",https://m.entertain.naver.com/article/408/0000315136,2026-07-16 12:07:23,MBC연예,고대현,0,0,0,0,0,0
[사진]&#x27;캐릭터 라이선싱 페어·보드게임콘 2026&#x27; 참석한 리센느,https://m.entertain.naver.com/article/109/0005572173,2026-07-16 12:07:18,OSEN,조은정,0,0,0,0,0,0
리센느 미나미 &#x27;꽃&#x27;[엑&#x27;s HD포토],https://m.entertain.naver.com/article/311/0002034457,2026-07-16 12:07:13,엑스포츠뉴스,박지영 기자,0,0,0,0,0,0
[사진]리센느 원이 &#x27;짜릿한 미소&#x27;,https://m.entertain.naver.com/article/109/0005572171,2026-07-16 12:07:13,OSEN,조은정,0,0,0,0,0,0
리센느 메이 &#x27;속바지보다 짧은 치마&#x27;[엑&#x27;s HD포토],https://m.entertain.naver.com/article/311/0002034453,2026-07-16 12:06:17,엑스포츠뉴스,박지영 기자,0,0,0,0,0,0
"리센느 미나미, 갸루 감성으로 심쿵 [포토엔HD]",https://m.entertain.naver.com/article/609/0001146749,2026-07-16 12:06:20,뉴스엔,이재하,0,0,0,0,0,0
"[포토] 리센느 미나미, 캐릭터 확실한 야호 갸루귀신",https://m.entertain.naver.com/article/408/0000315135,2026-07-16 12:06:22,MBC연예,고대현,0,0,0,0,0,0
[TD포토] 리센느 미나미 &#x27;쭉쭉뻗은 팔다리&#x27;,https://m.entertain.naver.com/article/440/0000037608,2026-07-16 12:06:16,티브이데일리,안성후 기자,0,0,0,0,0,0
"리센느 리브, 리브냥이처럼 사랑스럽게 [포토엔HD]",https://m.entertain.naver.com/article/609/0001146748,2026-07-16 12:06:18,뉴스엔,이재하,0,0,0,0,0,0
[TD포토] 리센느 미나미 &#x27;예쁨이 한가득&#x27;,https://m.entertain.naver.com/article/440/0000037607,2026-07-16 12:06:13,티브이데일리,안성후 기자,0,0,0,0,0,0
"[포토] 리센느 제나, 착 달라붙은 까엉이",https://m.entertain.naver.com/article/408/0000315134,2026-07-16 12:05:14,MBC연예,고대현,0,0,0,0,0,0
[TD포토] 리센느 미나미 &#x27;열정적인 무대&#x27;,https://m.entertain.naver.com/article/440/0000037606,2026-07-16 12:04:10,티브이데일리,안성후 기자,0,0,0,0,0,0
리센느 리브 &#x27;심쿵 윙크&#x27;[엑&#x27;s HD포토],https://m.entertain.naver.com/article/311/0002034452,2026-07-16 12:04:16,엑스포츠뉴스,박지영 기자,0,0,0,0,0,0
"[사진]리세는 제나, &#x27;반짝이는 신라 공주님&#x27;",https://m.entertain.naver.com/article/109/0005572169,2026-07-16 12:04:17,OSEN,조은정,0,0,0,0,0,0
"리센느 제나, 신라공주 윙크에 시선 집중 [포토엔HD]",https://m.entertain.naver.com/article/609/0001146745,2026-07-16 12:04:18,뉴스엔,이재하,0,0,0,0,0,0
"[포토] 리센느 메이, 기회는 그립감이 좋아요",https://m.entertain.naver.com/article/408/0000315133,2026-07-16 12:04:10,MBC연예,고대현,0,0,0,0,0,0
"리센느 제나, 신라공주가 따로 없네 [포토엔HD]",https://m.entertain.naver.com/article/609/0001146746,2026-07-16 12:04:20,뉴스엔,이재하,0,0,0,0,0,0
리센느 원이 &#x27;발랄한 매력&#x27;[엑&#x27;s HD포토],https://m.entertain.naver.com/article/311/0002034451,2026-07-16 12:03:13,엑스포츠뉴스,박지영 기자,0,0,0,0,0,0
[TD포토] 리센느 메이 &#x27;열정적 무대&#x27;,https://m.entertain.naver.com/article/440/0000037605,2026-07-16 12:03:10,티브이데일리,안성후 기자,0,0,0,0,0,0
"[사진]리센느 리브, &#x27;반짝반짝&#x27;",https://m.entertain.naver.com/article/109/0005572168,2026-07-16 12:03:14,OSEN,조은정,0,0,0,0,0,0
"리센느 제나, 신라공주 까엉이 포즈 보소!! [포토엔HD]",https://m.entertain.naver.com/article/609/0001146744,2026-07-16 12:02:19,뉴스엔,이재하,0,0,0,0,0,0
리센느 메이 &#x27;기분 좋아지는 미소&#x27;[엑&#x27;s HD포토],https://m.entertain.naver.com/article/311/0002034450,2026-07-16 12:02:12,엑스포츠뉴스,박지영 기자,0,0,0,0,0,0
"원이, 파이리 미모",https://m.entertain.naver.com/article/119/0003112110,2026-07-16 12:02:12,데일리안,방규현기자,0,0,0,0,0,0
[포토]리센느 ‘엔딩은 이렇게...’,https://m.entertain.naver.com/article/112/0003801671,2026-07-16 12:02:12,헤럴드뮤즈,윤병찬,0,0,0,0,0,0
"메이, 귀여운 브이",https://m.entertain.naver.com/article/119/0003112109,2026-07-16 12:02:10,데일리안,방규현기자,0,0,0,0,0,0
[포토]리센느 원이 ‘이러니 안 반해 수가 있나?’,https://m.entertain.naver.com/article/112/0003801668,2026-07-16 12:01:13,헤럴드뮤즈,윤병찬,0,0,0,0,0,0
[사진]리센느 원이 &#x27;상큼 파이리&#x27;,https://m.entertain.naver.com/article/109/0005572165,2026-07-16 12:01:14,OSEN,조은정,0,0,0,0,0,0
"[사진]리센느 원이, 생머리로 &#x27;러브 어택&#x27;",https://m.entertain.naver.com/article/109/0005572167,2026-07-16 12:01:19,OSEN,조은정,0,0,0,0,0,0
[TD포토] 리센느 리브 &#x27;예쁨이 한가득&#x27;,https://m.entertain.naver.com/article/440/0000037604,2026-07-16 12:01:28,티브이데일리,안성후 기자,0,0,0,0,0,0
"리센느 제나x원이, 눈을 뗄 수 없는 무대 [포토엔HD]",https://m.entertain.naver.com/article/609/0001146741,2026-07-16 12:01:14,뉴스엔,이재하,0,0,0,0,0,0
"[TD영상] 리센느, 캐릭터 &#x27;레미니&#x27;도 생긴 2년 차 홍보대사 &#x27;캐릭터보다 더 귀여운 멤버들&#x27;",https://m.entertain.naver.com/article/440/0000037602,2026-07-16 12:01:10,티브이데일리,채아영 기자,0,0,0,0,0,0
[포토] 리센느 미나미 &#x27;매력 부자&#x27;,https://m.entertain.naver.com/article/445/0000439717,2026-07-16 12:01:12,MHN스포츠,이지숙,0,0,0,0,0,0
[포토]리센느 제나 ‘오늘은 귀엽게’,https://m.entertain.naver.com/article/112/0003801670,2026-07-16 12:01:19,헤럴드뮤즈,윤병찬,0,0,0,0,0,0
[포토]리센느 미나미  ‘기분 좋아지는 에너지’,https://m.entertain.naver.com/article/112/0003801669,2026-07-16 12:01:16,헤럴드뮤즈,윤병찬,0,0,0,0,0,0
"“리센느 때문에 거제 왔다”…박정수, 멤버들과 뜻밖의 ‘야호’ (‘웬만해선’)",https://m.entertain.naver.com/article/241/0003520303,2026-07-16 12:00:16,일간스포츠,,0,0,0,0,0,0
리센느 제나 &#x27;눈 속에 별이 들었어&#x27;[엑&#x27;s HD포토],https://m.entertain.naver.com/article/311/0002034448,2026-07-16 12:00:11,엑스포츠뉴스,박지영 기자,0,0,0,0,0,0
"[현장포토] &quot;청순 그 자체&quot;…리브, 남심 스틸러",https://m.entertain.naver.com/article/433/0000129079,2026-07-16 12:00:09,디스패치,,0,0,0,0,0,0
[TD포토] 리센느 제나 &#x27;시선잡는 미모&#x27;,https://m.entertain.naver.com/article/440/0000037601,2026-07-16 11:59:25,티브이데일리,안성후 기자,0,0,0,0,0,0
"리센느 제나x원이, 사투리 할까요? [포토엔HD]",https://m.entertain.naver.com/article/609/0001146739,2026-07-16 11:59:14,뉴스엔,이재하,0,0,0,0,0,0
리센느 원이 &#x27;과즙 팡팡&#x27;[엑&#x27;s HD포토],https://m.entertain.naver.com/article/311/0002034447,2026-07-16 11:59:13,엑스포츠뉴스,박지영 기자,0,0,0,0,0,0
"[TD영상] 리센느, 상큼함이 팡팡 터지는 프리티 걸들 &#x27;LOVE ATTACK+Pretty Girl&#x27; 무대",https://m.entertain.naver.com/article/440/0000037600,2026-07-16 11:59:10,티브이데일리,채아영 기자,0,0,0,0,0,0
"‘러블리 갸루’ 미나미x ‘신라 공주’ 제나, 우리가 2026 게임콘~[포토엔HD]",https://m.entertain.naver.com/article/609/0001146738,2026-07-16 11:58:20,뉴스엔,이재하,0,0,0,0,0,0
[사진]리센느 제나 &#x27;신라공주 야호&#x27;,https://m.entertain.naver.com/article/109/0005572163,2026-07-16 11:58:24,OSEN,조은정,0,0,0,0,0,0
리센느 원이 &#x27;너무 예뻐서 깜짝&#x27;[엑&#x27;s HD포토],https://m.entertain.naver.com/article/311/0002034446,2026-07-16 11:58:18,엑스포츠뉴스,박지영 기자,0,0,0,0,0,0
"[사진]리센느 원이, &#x27;파이리 야호&#x27;",https://m.entertain.naver.com/article/109/0005572164,2026-07-16 11:58:26,OSEN,조은정,0,0,0,0,0,0
리센느 미나미 &#x27;이 구역 프리티 걸&#x27;[엑&#x27;s HD포토],https://m.entertain.naver.com/article/311/0002034445,2026-07-16 11:57:13,엑스포츠뉴스,박지영 기자,0,0,0,0,0,0
[포토] 리센느 &#x27;뉴 프리티걸&#x27;,https://m.entertain.naver.com/article/445/0000439714,2026-07-16 11:56:12,MHN스포츠,이지숙,0,0,0,0,0,0
"[포토]리브, 돋보이는 미모",https://m.entertain.naver.com/article/009/0005708317,2026-07-16 11:56:10,매일경제,유용석 스타투데이,0,0,0,0,0,0
[MD포토] 리센느 제나 &#x27;상큼한 무대&#x27;,https://m.entertain.naver.com/article/117/0004085249,2026-07-16 11:56:10,마이데일리,곽경훈,0,0,0,0,0,0
[사진]리센느 미나미 &#x27;갸루 야호&#x27;,https://m.entertain.naver.com/article/109/0005572159,2026-07-16 11:55:13,OSEN,조은정,0,0,0,0,0,0
리센느 &#x27;요즘 대세&#x27;[엑&#x27;s HD포토],https://m.entertain.naver.com/article/311/0002034443,2026-07-16 11:55:13,엑스포츠뉴스,박지영 기자,0,0,0,0,0,0
[사진]&#x27;프리티 걸&#x27; 리센느,https://m.entertain.naver.com/article/109/0005572160,2026-07-16 11:55:15,OSEN,조은정,0,0,0,0,0,0
"[포토]리센느, 뜨거운 열기",https://m.entertain.naver.com/article/009/0005708316,2026-07-16 11:55:10,매일경제,유용석 스타투데이,0,0,0,0,0,0
"리센느 미나미x제나,, 러블리 갸루와 신라 공주~ [포토엔HD]",https://m.entertain.naver.com/article/609/0001146736,2026-07-16 11:55:14,뉴스엔,이재하,0,0,0,0,0,0
"리센느, 이러다 해외서도 1등 할 기세…케이팝잇 보드 글로벌 톱5 직행",https://m.entertain.naver.com/article/312/0000768015,2026-07-16 11:55:12,텐아시아,윤예진 텐아시아 기자,0,0,0,0,0,0
리센느 리브 &#x27;청순 그 자체&#x27;[엑&#x27;s HD포토],https://m.entertain.naver.com/article/311/0002034441,2026-07-16 11:54:22,엑스포츠뉴스,박지영 기자,0,0,0,0,0,0
[TD포토] 리센느 제나 &#x27;오늘은 코엑스 공주~&#x27;,https://m.entertain.naver.com/article/440/0000037598,2026-07-16 11:54:12,티브이데일리,안성후 기자,0,0,0,0,0,0
"[영상] 리센느, ‘상큼함 터진 ‘Pretty Girl’…캐릭터 라이선싱 페어·보드게임콘 축하 무대",https://m.entertain.naver.com/article/241/0003520302,2026-07-16 11:54:08,일간스포츠,),0,0,0,0,0,0
리센느 원이 &#x27;이러니 안 반해?&#x27;[엑&#x27;s HD포토],https://m.entertain.naver.com/article/311/0002034435,2026-07-16 11:53:13,엑스포츠뉴스,박지영 기자,0,0,0,0,0,0
"리센느 미나미, 햇살 같은 미소 [포토엔HD]",https://m.entertain.naver.com/article/609/0001146735,2026-07-16 11:53:17,뉴스엔,이재하,0,0,0,0,0,0
"리센느 원이, 사랑스러움 한가득 [포토엔HD]",https://m.entertain.naver.com/article/609/0001146734,2026-07-16 11:53:14,뉴스엔,이재하,0,0,0,0,0,0
[MD포토] 리센느 리브 &#x27;아침에도 화사하게&#x27;,https://m.entertain.naver.com/article/117/0004085248,2026-07-16 11:53:12,마이데일리,곽경훈,0,0,0,0,0,0
"[영상] 리센느, ‘LOVE ATTACK’으로 물들인 축제 현장…캐릭터 라이선싱 페어·보드게임콘 축하 무대",https://m.entertain.naver.com/article/241/0003520301,2026-07-16 11:53:02,일간스포츠,),0,0,0,0,0,0
[TD포토] 리센느 원이 &#x27;사랑스럽게~&#x27;,https://m.entertain.naver.com/article/440/0000037597,2026-07-16 11:52:12,티브이데일리,안성후 기자,0,0,0,0,0,0
"[포토]리센느, 청량미 뚝뚝",https://m.entertain.naver.com/article/009/0005708314,2026-07-16 11:52:10,매일경제,유용석 스타투데이,0,0,0,0,0,0
[MD포토] '캐릭터 라이선싱 페어·보드게임콘 2026' 개막,https://n.news.naver.com/mnews/article/117/0004085247?sid=103,2026-07-16 11:52:10,마이데일리,,0,0,0,0,0,0
리센느 리브 &#x27;미모가 찰랑&#x27;[엑&#x27;s HD포토],https://m.entertain.naver.com/article/311/0002034433,2026-07-16 11:52:13,엑스포츠뉴스,박지영 기자,0,0,0,0,0,0
"리센느 메이x리브, 리트♥메트 케미 폭발 [포토엔HD]",https://m.entertain.naver.com/article/609/0001146732,2026-07-16 11:51:18,뉴스엔,이재하,0,0,0,0,0,0
리센느 제나 &#x27;군살 없는 허리&#x27;[엑&#x27;s HD포토],https://m.entertain.naver.com/article/311/0002034432,2026-07-16 11:51:13,엑스포츠뉴스,박지영 기자,0,0,0,0,0,0
"[포토]원이, 무대 위 요정",https://m.entertain.naver.com/article/009/0005708313,2026-07-16 11:51:12,매일경제,유용석 스타투데이,0,0,0,0,0,0
"리센느 메이, 설렘 유발 미소 [포토엔HD]",https://m.entertain.naver.com/article/609/0001146730,2026-07-16 11:51:14,뉴스엔,이재하,0,0,0,0,0,0
"리센느 메이, 오늘도 예쁨 가득 [포토엔HD]",https://m.entertain.naver.com/article/609/0001146729,2026-07-16 11:50:19,뉴스엔,이재하,0,0,0,0,0,0
"[포토]리센느 원이, 신나는 무대",https://m.entertain.naver.com/article/009/0005708310,2026-07-16 11:50:14,매일경제,유용석 스타투데이,0,0,0,0,0,0
[TD포토] 리센느 &#x27;캐릭터 라이선싱 페어 홍보대사의 축하무대&#x27;,https://m.entertain.naver.com/article/440/0000037595,2026-07-16 11:50:14,티브이데일리,안성후 기자,0,0,0,0,0,0
"[포토] 리센느 원이, 눈으로 불뿜는 파이리",https://m.entertain.naver.com/article/408/0000315131,2026-07-16 11:49:10,MBC연예,고대현,0,0,0,0,0,0
리센느 리브 &#x27;아침부터 예쁨&#x27;[엑&#x27;s HD포토],https://m.entertain.naver.com/article/311/0002034429,2026-07-16 11:49:14,엑스포츠뉴스,박지영 기자,0,0,0,0,0,0
리센느 메이 &#x27;단발 요정&#x27;[엑&#x27;s HD포토],https://m.entertain.naver.com/article/311/0002034430,2026-07-16 11:49:16,엑스포츠뉴스,박지영 기자,0,0,0,0,0,0
"리센느 미나미x메이, 기분 좋은 에너지 [포토엔HD]",https://m.entertain.naver.com/article/609/0001146728,2026-07-16 11:48:14,뉴스엔,이재하,0,0,0,0,0,0
"[영상] 리센느, “홍보대사 야호~!”…‘캐릭터 라이선싱 페어·보드게임콘 2026’ 홍보대사 된 대세 아이콘",https://m.entertain.naver.com/article/241/0003520300,2026-07-16 11:48:56,일간스포츠,),0,0,0,0,0,0
리센느 메이 &#x27;상큼 미소&#x27;[엑&#x27;s HD포토],https://m.entertain.naver.com/article/311/0002034428,2026-07-16 11:47:15,엑스포츠뉴스,박지영 기자,0,0,0,0,0,0
"리센느 미나미, 상큼 매력 폭발 [포토엔HD]",https://m.entertain.naver.com/article/609/0001146727,2026-07-16 11:47:14,뉴스엔,이재하,0,0,0,0,0,0
"[포토] 리센느 메이, 손가락 별 홍보대사는 없나요",https://m.entertain.naver.com/article/408/0000315130,2026-07-16 11:46:13,MBC연예,고대현,0,0,0,0,0,0
[TD포토] 리센느 원이 &#x27;예쁜 미소&#x27;,https://m.entertain.naver.com/article/440/0000037594,2026-07-16 11:46:14,티브이데일리,안성후 기자,0,0,0,0,0,0
"리센느, 오늘도 러블리 지수 최고 [포토엔HD]",https://m.entertain.naver.com/article/609/0001146725,2026-07-16 11:46:17,뉴스엔,이재하,0,0,0,0,0,0
